scenarios,locs,techs,carriers,units,flow_out_sum
scen_68,PRT_1,wind_onshore,electricity,kilowatt hour,576920729.6530676
scen_68,PRT_1,wind_onshore,electricity,kilowatt hour,817344782.23499
scen_68,PRT_1,wind_onshore,electricity,kilowatt hour,13591464458.028454
scen_68,PRT_1,wind_onshore,electricity,kilowatt hour,706920198.6403544
scen_68,PRT_1,wind_onshore,electricity,kilowatt hour,888012.2413773407
scen_68,PRT_1,wind_onshore,electricity,kilowatt hour,41363313263.31272
scen_69,PRT_1,battery,electricity,kilogram,83986.59607612314
scen_69,PRT_2,battery,electricity,kilogram,83874.61263559965
scen_69,PRT_1,biofuel_boiler,heat,megajoule,434637765.41665965
scen_69,PRT_2,biofuel_boiler,heat,megajoule,161652105.56898242
scen_69,PRT_1,biofuel_supply,biofuel,kilogram,410462957.5406431
scen_69,PRT_2,biofuel_supply,biofuel,kilogram,227295139.23832372
scen_69,PRT_1,biofuel_to_diesel,diesel,kilogram,145549680.2591106
scen_69,PRT_2,biofuel_to_diesel,diesel,kilogram,136264372.25737983
scen_69,PRT_1,biofuel_to_methane,methane,cubic meter,5918986.5041052345
scen_69,PRT_2,biofuel_to_methane,methane,cubic meter,75483.12200905736
scen_69,PRT_1,biofuel_to_methanol,methanol,kilogram,114724858.96889783
scen_69,PRT_2,biofuel_to_methanol,methanol,kilogram,15540651.012088258
scen_69,PRT_1,ccgt,electricity,kilowatt hour,9524166.20901125
scen_69,PRT_2,ccgt,electricity,kilowatt hour,13789629.020466734
scen_69,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,40171805.738811664
scen_69,PRT_1,chp_biofuel_extraction,heat,megajoule,238071949.9936915
scen_69,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,23097733.351142336
scen_69,PRT_2,chp_biofuel_extraction,heat,megajoule,147307915.4624482
scen_69,PRT_1,chp_methane_extraction,electricity,kilowatt hour,34905878.93548374
scen_69,PRT_1,chp_methane_extraction,heat,megajoule,45256480.73502649
scen_69,PRT_2,chp_methane_extraction,electricity,kilowatt hour,37773504.58933919
scen_69,PRT_2,chp_methane_extraction,heat,megajoule,49594870.34926119
scen_69,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223117376.20248067
scen_69,PRT_1,chp_wte_back_pressure,heat,megajoule,39675297.40965074
scen_69,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218361977.79575425
scen_69,PRT_2,chp_wte_back_pressure,heat,megajoule,41036393.15941222
scen_69,PRT_ESP-sink,el_import,electricity,kilowatt hour,8758058805.299522
scen_69,PRT_1,existing_pv,electricity,kilowatt hour,265356727.8724882
scen_69,PRT_1,existing_pv,electricity,kilowatt hour,124021825.8652349
scen_69,PRT_1,existing_pv,electricity,kilowatt hour,272419454.057348
scen_69,PRT_1,existing_pv,electricity,kilowatt hour,718888577.1906195
scen_69,PRT_1,existing_pv,electricity,kilowatt hour,132348715.70241061
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,323990427.42973125
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,1466809502.9397762
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,333419546.5908781
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,308938243.29811406
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,75666411.87303665
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,276956096.82995856
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,2451681690.7265396
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,2018305591.6521537
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,4670.855859311279
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,2344594536.222656
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,464026492.3065624
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,1003359667.6569728
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,474887908.1520011
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,2046013281.9075482
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,1429422085.8290746
scen_69,PRT_1,existing_wind,electricity,kilowatt hour,853852525.2736858
scen_69,PRT_1,heat_storage_big,heat,unit,7260460.979881095
scen_69,PRT_2,heat_storage_big,heat,unit,12005014.159155704
scen_69,PRT_1,heat_storage_small,heat,unit,396007730.45541763
scen_69,PRT_2,heat_storage_small,heat,unit,430141866.88186985
scen_69,PRT_1,hydro_reservoir,electricity,kilowatt hour,2137201086.5118535
scen_69,PRT_2,hydro_reservoir,electricity,kilowatt hour,387383098.74476475
scen_69,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2256205918.6662254
scen_69,PRT_2,hydro_run_of_river,electricity,kilowatt hour,344052010.41741526
scen_69,PRT_1,methane_boiler,heat,megajoule,253543757.69989067
scen_69,PRT_2,methane_boiler,heat,megajoule,326336592.92216617
scen_69,PRT_1,methane_storage,methane,unit,2859.700710587503
scen_69,PRT_2,methane_storage,methane,unit,2861.788257131797
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,25988952800.133625
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,24809.321900132592
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,515093.1645054665
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,11756024.402692026
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,3747082.244960777
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,5933862.128371285
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,4577634.67685838
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,3858824.5120675135
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,920182.339886523
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,462268.9906274571
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,43487374388.73178
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,4826707.268881061
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,1533990.4046538176
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,84479.70979745266
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,1398120203.549127
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,12117433.386269618
scen_69,PRT_1,open_field_pv,electricity,kilowatt hour,113775.59119628734
scen_69,PRT_1,pumped_hydro,electricity,kilowatt hour,7093931641.964871
scen_69,PRT_2,pumped_hydro,electricity,kilowatt hour,1072390447.9407103
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1112777.2086732003
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1928760.099112155
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,4334501.58334694
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,445718.074282607
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,3407393.9208325576
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2534367.7035226524
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2818077.5966200153
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1139790.7609339117
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,792423.4599206669
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,46.42669773766977
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1226938.1242217468
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,699058.2688886173
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2565048.293785446
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,702286.4436096948
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1036304.7280062769
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1348253.8891063412
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,784194.8804428562
scen_69,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2229581.557237879
scen_69,PRT_1,waste_supply,waste,kilowatt hour,1028190673.7441506
scen_69,PRT_2,waste_supply,waste,kilowatt hour,1006276395.3721397
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,11765382.65727875
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,15598291.232658016
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,10581683.16325498
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,6081188.455132256
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,22861205.497139096
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,9016412.94043823
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,4618.826622694756
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,1094781.6038137134
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,6345742.542885212
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,5271141.257803986
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,8256394.761894863
scen_69,PRT_1,wind_offshore,electricity,kilowatt hour,23487720.343980774
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,1455083.2362964181
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,8455394495.729548
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,7047858061.932795
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,5922133262.730471
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,9964805.979802007
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,77067368.49401504
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,2798229889.202326
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,4330679.661664619
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,7403798.831461366
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,9154.614708670204
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,5110260.869433482
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,37614712220.48294
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,4302692.665510112
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,9614803.247358225
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,712280.4998898141
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,7987589.698555487
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,18792866595.27176
scen_69,PRT_1,wind_onshore,electricity,kilowatt hour,209963.61611722756
scen_70,PRT_1,battery,electricity,kilogram,48409.62524681743
scen_70,PRT_2,battery,electricity,kilogram,48427.57865139173
scen_70,PRT_1,biofuel_boiler,heat,megajoule,399025293.54948384
scen_70,PRT_2,biofuel_boiler,heat,megajoule,1475161448.2607136
scen_70,PRT_1,biofuel_supply,biofuel,kilogram,488682456.5513162
scen_70,PRT_2,biofuel_supply,biofuel,kilogram,1769122540.4252524
scen_70,PRT_1,biofuel_to_diesel,diesel,kilogram,148920021.68386802
scen_70,PRT_2,biofuel_to_diesel,diesel,kilogram,141745793.44957396
scen_70,PRT_1,biofuel_to_methane,methane,cubic meter,28883446.21826527
scen_70,PRT_2,biofuel_to_methane,methane,cubic meter,57568986.41258166
scen_70,PRT_1,biofuel_to_methanol,methanol,kilogram,31566212.209795542
scen_70,PRT_2,biofuel_to_methanol,methanol,kilogram,960375473.9687496
scen_70,PRT_1,ccgt,electricity,kilowatt hour,22731076.050147496
scen_70,PRT_2,ccgt,electricity,kilowatt hour,32232099.593693774
scen_70,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,71363462.15389562
scen_70,PRT_1,chp_biofuel_extraction,heat,megajoule,435876388.688581
scen_70,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,116658176.64535308
scen_70,PRT_2,chp_biofuel_extraction,heat,megajoule,711830979.4960473
scen_70,PRT_1,chp_methane_extraction,electricity,kilowatt hour,90408290.77245674
scen_70,PRT_1,chp_methane_extraction,heat,megajoule,114861135.61101645
scen_70,PRT_2,chp_methane_extraction,electricity,kilowatt hour,95555579.9194859
scen_70,PRT_2,chp_methane_extraction,heat,megajoule,123295976.23038936
scen_70,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223116282.7994091
scen_70,PRT_1,chp_wte_back_pressure,heat,megajoule,112195048.65494457
scen_70,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218360884.39264807
scen_70,PRT_2,chp_wte_back_pressure,heat,megajoule,115154204.90106244
scen_70,PRT_ESP-sink,el_import,electricity,kilowatt hour,10293118130.485947
scen_70,PRT_1,existing_pv,electricity,kilowatt hour,235384208.33338588
scen_70,PRT_1,existing_pv,electricity,kilowatt hour,109142378.57496431
scen_70,PRT_1,existing_pv,electricity,kilowatt hour,246623615.32571885
scen_70,PRT_1,existing_pv,electricity,kilowatt hour,643150528.5953662
scen_70,PRT_1,existing_pv,electricity,kilowatt hour,113633693.03912237
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,306502368.7891439
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,1453087217.2470758
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,302719103.04326546
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,291304949.35828
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,53677639.69213788
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,255365367.2603962
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,2441876649.5234613
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,2010764154.1623278
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,2469.4342364341073
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,2338528021.324693
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,427582199.99261516
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,985239751.0479374
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,459763624.8436738
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,1985920762.3370147
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,1418028189.1231964
scen_70,PRT_1,existing_wind,electricity,kilowatt hour,796102714.6689305
scen_70,PRT_1,heat_storage_big,heat,unit,14994730.057073774
scen_70,PRT_2,heat_storage_big,heat,unit,29892537.274120722
scen_70,PRT_1,heat_storage_small,heat,unit,488969547.17156976
scen_70,PRT_2,heat_storage_small,heat,unit,571897956.986232
scen_70,PRT_1,hydro_reservoir,electricity,kilowatt hour,2105604114.5747533
scen_70,PRT_2,hydro_reservoir,electricity,kilowatt hour,378542219.31793565
scen_70,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2242088052.3727655
scen_70,PRT_2,hydro_run_of_river,electricity,kilowatt hour,314475579.7919853
scen_70,PRT_1,methane_boiler,heat,megajoule,543913482.8162711
scen_70,PRT_2,methane_boiler,heat,megajoule,769713082.6768582
scen_70,PRT_1,methane_storage,methane,unit,2889.794072549524
scen_70,PRT_2,methane_storage,methane,unit,2866.795883668895
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,56736.54763138015
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,17083312228.840824
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,604870342.8299439
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,560525923.3141193
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,1367765.7030861045
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,484858559.07709795
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,662883788.640636
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,4354239.026989754
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,674031160.7308419
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,899912218.2082056
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,220626.59292530315
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,2517782.6365306047
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,1042346747.3434787
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,22630171774.744656
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,138289.74146313735
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,681941048.3633345
scen_70,PRT_1,open_field_pv,electricity,kilowatt hour,23517434137.016663
scen_70,PRT_1,pumped_hydro,electricity,kilowatt hour,6776040729.003009
scen_70,PRT_2,pumped_hydro,electricity,kilowatt hour,1092152184.912346
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,51108574.117029585
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,53243447.495838314
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,52189516.29713242
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,48850948.133833475
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,55991873.56326969
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,48283807.75846021
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50220311.248004094
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,46404131.45460759
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,48391240.08061458
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,30.467210752492953
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,49462397.881121896
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50463805.87030348
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,47551018.71071031
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50085843.96645763
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,47100428.224700734
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,50348679.371979415
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,49851852.033553526
scen_70,PRT_1,roof_mounted_pv,electricity,kilowatt hour,52927946.238122635
scen_70,PRT_1,waste_supply,waste,kilowatt hour,1028185635.0203185
scen_70,PRT_2,waste_supply,waste,kilowatt hour,1006271356.6481478
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,100773438.01923053
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,99485277.87865497
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,70721243.08129324
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,23104245.258392617
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,86312992.41985044
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,78947961.78880896
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,2656.9811394371477
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,1200783.6140707955
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,23831887.190430265
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,20949519.359512456
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,75376308.06074987
scen_70,PRT_1,wind_offshore,electricity,kilowatt hour,93630849.6338246
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,4899345643.778306
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,191622.6458060012
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,89849.38236496397
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,1985089.2468579058
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,17201538.437394395
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,43501324.536969244
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,11871549.615237912
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,952595802.3031769
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,520181226.3390504
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,5097.730467312889
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,792020755.6009587
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,576495.9884608958
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,546129771.4910815
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,754729304.3627585
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,15306351039.732828
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,653873453.1277806
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,807886.4447420615
scen_70,PRT_1,wind_onshore,electricity,kilowatt hour,41146240008.9346
scen_71,PRT_1,battery,electricity,kilogram,89174604.68985422
scen_71,PRT_2,battery,electricity,kilogram,5426910307.42122
scen_71,PRT_1,biofuel_boiler,heat,megajoule,2392643.55803003
scen_71,PRT_2,biofuel_boiler,heat,megajoule,2076892.0857522995
scen_71,PRT_1,biofuel_supply,biofuel,kilogram,204027557.61356112
scen_71,PRT_2,biofuel_supply,biofuel,kilogram,113403624.2342636
scen_71,PRT_1,biofuel_to_diesel,diesel,kilogram,142533600.89800894
scen_71,PRT_2,biofuel_to_diesel,diesel,kilogram,78992983.95226054
scen_71,PRT_1,biofuel_to_methane,methane,cubic meter,8474.530548073597
scen_71,PRT_2,biofuel_to_methane,methane,cubic meter,5324.4265841103115
scen_71,PRT_1,biofuel_to_methanol,methanol,kilogram,50831.6370932088
scen_71,PRT_2,biofuel_to_methanol,methanol,kilogram,228045.97348756198
scen_71,PRT_1,ccgt,electricity,kilowatt hour,302365.4724757537
scen_71,PRT_2,ccgt,electricity,kilowatt hour,319369.368954976
scen_71,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,540311.9815566939
scen_71,PRT_1,chp_biofuel_extraction,heat,megajoule,3353966.8237101766
scen_71,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,522899.83670132025
scen_71,PRT_2,chp_biofuel_extraction,heat,megajoule,3316101.4396075346
scen_71,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1584520.620578431
scen_71,PRT_1,chp_methane_extraction,heat,megajoule,2051149.376904037
scen_71,PRT_2,chp_methane_extraction,electricity,kilowatt hour,1588164.9529689017
scen_71,PRT_2,chp_methane_extraction,heat,megajoule,2068592.0668401378
scen_71,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223115223.7865931
scen_71,PRT_1,chp_wte_back_pressure,heat,megajoule,1719458.307291794
scen_71,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218359825.3798422
scen_71,PRT_2,chp_wte_back_pressure,heat,megajoule,1747774.4770296512
scen_71,PRT_ESP-sink,el_import,electricity,kilowatt hour,9794802775.579412
scen_71,PRT_1,existing_pv,electricity,kilowatt hour,301780362.5545077
scen_71,PRT_1,existing_pv,electricity,kilowatt hour,149486993.614934
scen_71,PRT_1,existing_pv,electricity,kilowatt hour,302535709.4695122
scen_71,PRT_1,existing_pv,electricity,kilowatt hour,804412701.8398335
scen_71,PRT_1,existing_pv,electricity,kilowatt hour,161705019.75241417
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,329161967.10013103
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,1470433430.1661913
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,345129056.6178831
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,322072827.4115303
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,83054689.46089591
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,283156484.0015719
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,2456270337.3672986
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,2022263548.3036342
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,546.2876218855057
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,2349530649.2985144
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,478522637.58634084
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,1010470732.0982416
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,488663997.849573
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,2081315983.6931305
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,1435017175.151717
scen_71,PRT_1,existing_wind,electricity,kilowatt hour,871844196.9706068
scen_71,PRT_1,heat_storage_big,heat,unit,420043.705827613
scen_71,PRT_2,heat_storage_big,heat,unit,627719.3573777765
scen_71,PRT_1,heat_storage_small,heat,unit,286971213.28340894
scen_71,PRT_2,heat_storage_small,heat,unit,89801089.41383226
scen_71,PRT_1,hydro_reservoir,electricity,kilowatt hour,2156477361.3334656
scen_71,PRT_2,hydro_reservoir,electricity,kilowatt hour,393658686.604556
scen_71,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2241013845.318287
scen_71,PRT_2,hydro_run_of_river,electricity,kilowatt hour,339942979.50635564
scen_71,PRT_1,methane_boiler,heat,megajoule,11940688.952217175
scen_71,PRT_2,methane_boiler,heat,megajoule,13455368.014194706
scen_71,PRT_1,methane_storage,methane,unit,2823.20837981238
scen_71,PRT_2,methane_storage,methane,unit,2852.1235274345777
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,28459126802.812847
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,14169.645528970197
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,13625721.820610143
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,25502321.791929197
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,23556061.828927435
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,17572171.29779985
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,35587244.97046102
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,12073846.874496592
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,17555326.84567672
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,29143899.82819429
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,44018746374.75632
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,15206060.816521388
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,37072728.83934615
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,99506.82458870937
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,82936433.51171225
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,40852724.98029588
scen_71,PRT_1,open_field_pv,electricity,kilowatt hour,65475.962318876635
scen_71,PRT_1,pumped_hydro,electricity,kilowatt hour,6938978979.878258
scen_71,PRT_2,pumped_hydro,electricity,kilowatt hour,993947927.5705113
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,561.6258749704695
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,566.7570207626551
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,580.6295315648086
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,562.1897571099181
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,569.8910668971821
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,563.8449792876198
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,565.275645832216
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,559.2824536215124
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,561.2689070228596
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,4.575170530318819
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,560.8505839048955
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,565.6310279592069
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,559.6936141732391
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,563.9082779002656
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,561.6500276341043
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,561.7785952678495
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,563.2232996800014
scen_71,PRT_1,roof_mounted_pv,electricity,kilowatt hour,569.1553615713264
scen_71,PRT_1,waste_supply,waste,kilowatt hour,1028180754.7769269
scen_71,PRT_2,waste_supply,waste,kilowatt hour,1006266476.4048028
scen_71,PRT_1,wind_offshore,electricity,kilowatt hour,1551271.9254653535
scen_71,PRT_1,wind_offshore,electricity,kilowatt hour,1866627.6762641033
